time,x,y,S1,S2,S3,S4
2.160000,0.800000,0.000000,0.039076,-0.052761,0.043866,-0.030240
2.160000,0.900000,0.000000,0.030384,-0.041105,0.034008,-0.023647
2.160000,1.000000,0.000000,0.023643,-0.032019,0.026422,-0.018456
2.160000,0.000000,0.100000,0.287957,-0.390089,0.321646,-0.224993
2.160000,0.100000,0.100000,0.224382,-0.303764,0.250885,-0.174984
2.160000,0.200000,0.100000,0.175074,-0.236473,0.196429,-0.135629
2.160000,0.300000,0.100000,0.136960,-0.183979,0.154937,-0.104407
2.160000,0.400000,0.100000,0.107439,-0.143047,0.123143,-0.079767
2.160000,0.500000,0.100000,0.084263,-0.111225,0.097790,-0.060946
2.160000,0.600000,0.100000,0.065763,-0.086580,0.076602,-0.047188
2.160000,0.700000,0.100000,0.050989,-0.067498,0.058932,-0.037203
2.160000,0.800000,0.100000,0.039408,-0.052660,0.044928,-0.029578
2.160000,0.900000,0.100000,0.030497,-0.041071,0.034369,-0.023423
2.160000,1.000000,0.100000,0.023671,-0.032010,0.026512,-0.018400
2.160000,0.000000,0.200000,0.288030,-0.390066,0.321878,-0.224848
2.160000,0.100000,0.200000,0.224674,-0.303675,0.251819,-0.174401
2.160000,0.200000,0.200000,0.175934,-0.236211,0.199180,-0.133913
2.160000,0.300000,0.200000,0.138820,-0.183412,0.160888,-0.100695
2.160000,0.400000,0.200000,0.110394,-0.142146,0.132598,-0.073870
2.160000,0.500000,0.200000,0.087712,-0.110175,0.108822,-0.054066
2.160000,0.600000,0.200000,0.068718,-0.085680,0.086057,-0.041292
2.160000,0.700000,0.200000,0.052849,-0.066931,0.064883,-0.033492
2.160000,0.800000,0.200000,0.040268,-0.052398,0.047679,-0.027862
2.160000,0.900000,0.200000,0.030789,-0.040982,0.035303,-0.022840
2.160000,1.000000,0.200000,0.023744,-0.031988,0.026745,-0.018255
2.160000,0.000000,0.300000,0.288158,-0.390027,0.322289,-0.224592
2.160000,0.100000,0.300000,0.225189,-0.303519,0.253464,-0.173375
2.160000,0.200000,0.300000,0.177449,-0.235749,0.204026,-0.130892
2.160000,0.300000,0.300000,0.142096,-0.182414,0.171369,-0.094159
2.160000,0.400000,0.300000,0.115600,-0.140561,0.149250,-0.063485
2.160000,0.500000,0.300000,0.093785,-0.108324,0.128253,-0.041948
2.160000,0.600000,0.300000,0.073923,-0.084094,0.102709,-0.030907
2.160000,0.700000,0.300000,0.056125,-0.065933,0.075364,-0.026956
2.160000,0.800000,0.300000,0.041782,-0.051936,0.052524,-0.024841
2.160000,0.900000,0.300000,0.031303,-0.040825,0.036948,-0.021814
2.160000,1.000000,0.300000,0.023872,-0.031949,0.027155,-0.017999
2.160000,0.000000,0.400000,0.288299,-0.389984,0.322738,-0.224312
2.160000,0.100000,0.400000,0.225752,-0.303347,0.255265,-0.172252
2.160000,0.200000,0.400000,0.179107,-0.235245,0.209330,-0.127583
2.160000,0.300000,0.400000,0.145683,-0.181321,0.182845,-0.087003
2.160000,0.400000,0.400000,0.121298,-0.138823,0.167482,-0.052115
2.160000,0.500000,0.400000,0.100436,-0.106299,0.149528,-0.028680
2.160000,0.600000,0.400000,0.079623,-0.082359,0.120942,-0.019536
2.160000,0.700000,0.400000,0.059713,-0.064840,0.086840,-0.019798
2.160000,0.800000,0.400000,0.043440,-0.051431,0.057829,-0.021532
2.160000,0.900000,0.400000,0.031866,-0.040653,0.038749,-0.020691
2.160000,1.000000,0.400000,0.024013,-0.031906,0.027604,-0.017719
2.160000,0.000000,0.500000,0.288362,-0.389965,0.322940,-0.224186
2.160000,0.100000,0.500000,0.226005,-0.303270,0.256076,-0.171746
2.160000,0.200000,0.500000,0.179854,-0.235017,0.211719,-0.126093
2.160000,0.300000,0.500000,0.147299,-0.180830,0.188012,-0.083779
2.160000,0.400000,0.500000,0.123865,-0.138042,0.175692,-0.046995
2.160000,0.500000,0.500000,0.103430,-0.105388,0.159107,-0.022705
2.160000,0.600000,0.500000,0.082189,-0.081577,0.129151,-0.014416
2.160000,0.700000,0.500000,0.061328,-0.064349,0.092007,-0.016576
2.160000,0.800000,0.500000,0.044187,-0.051203,0.060218,-0.020043
2.160000,0.900000,0.500000,0.032119,-0.040576,0.039560,-0.020185
2.160000,1.000000,0.500000,0.024076,-0.031887,0.027807,-0.017593
2.160000,0.000000,0.600000,0.288299,-0.389984,0.322738,-0.224312
2.160000,0.100000,0.600000,0.225752,-0.303347,0.255265,-0.172252
2.160000,0.200000,0.600000,0.179107,-0.235245,0.209330,-0.127583
2.160000,0.300000,0.600000,0.145683,-0.181321,0.182845,-0.087003
2.160000,0.400000,0.600000,0.121298,-0.138823,0.167482,-0.052115
2.160000,0.500000,0.600000,0.100436,-0.106299,0.149528,-0.028680
2.160000,0.600000,0.600000,0.079623,-0.082359,0.120942,-0.019536
2.160000,0.700000,0.600000,0.059713,-0.064840,0.086840,-0.019798
2.160000,0.800000,0.600000,0.043440,-0.051431,0.057829,-0.021532
2.160000,0.900000,0.600000,0.031866,-0.040653,0.038749,-0.020691
2.160000,1.000000,0.600000,0.024013,-0.031906,0.027604,-0.017719
2.160000,0.000000,0.700000,0.288158,-0.390027,0.322289,-0.224592
2.160000,0.100000,0.700000,0.225189,-0.303519,0.253464,-0.173375
2.160000,0.200000,0.700000,0.177449,-0.235749,0.204026,-0.130892
2.160000,0.300000,0.700000,0.142096,-0.182414,0.171369,-0.094159
2.160000,0.400000,0.700000,0.115600,-0.140561,0.149250,-0.063485
2.160000,0.500000,0.700000,0.093785,-0.108324,0.128253,-0.041948
2.160000,0.600000,0.700000,0.073923,-0.084094,0.102709,-0.030907
2.160000,0.700000,0.700000,0.056125,-0.065933,0.075364,-0.026956
2.160000,0.800000,0.700000,0.041782,-0.051936,0.052524,-0.024841
2.160000,0.900000,0.700000,0.031303,-0.040825,0.036948,-0.021814
2.160000,1.000000,0.700000,0.023872,-0.031949,0.027155,-0.017999
2.160000,0.000000,0.800000,0.288030,-0.390066,0.321878,-0.224848
2.160000,0.100000,0.800000,0.224674,-0.303675,0.251819,-0.174401
2.160000,0.200000,0.800000,0.175934,-0.236211,0.199180,-0.133913
2.160000,0.300000,0.800000,0.138820,-0.183412,0.160888,-0.100695
2.160000,0.400000,0.800000,0.110394,-0.142146,0.132598,-0.073870
2.160000,0.500000,0.800000,0.087712,-0.110175,0.108822,-0.054066
2.160000,0.600000,0.800000,0.068718,-0.085680,0.086057,-0.041292
2.160000,0.700000,0.800000,0.052849,-0.066931,0.064883,-0.033492
2.160000,0.800000,0.800000,0.040268,-0.052398,0.047679,-0.027862
2.160000,0.900000,0.800000,0.030789,-0.040982,0.035303,-0.022840
2.160000,1.000000,0.800000,0.023744,-0.031988,0.026745,-0.018255
2.160000,0.000000,0.900000,0.287957,-0.390089,0.321646,-0.224993
2.160000,0.100000,0.900000,0.224382,-0.303764,0.250885,-0.174984
2.160000,0.200000,0.900000,0.175074,-0.236473,0.196429,-0.135629
2.160000,0.300000,0.900000,0.136960,-0.183979,0.154937,-0.104407
2.160000,0.400000,0.900000,0.107439,-0.143047,0.123143,-0.079767
2.160000,0.500000,0.900000,0.084263,-0.111225,0.097790,-0.060946
2.160000,0.600000,0.900000,0.065763,-0.086580,0.076602,-0.047188
2.160000,0.700000,0.900000,0.050989,-0.067498,0.058932,-0.037203
2.160000,0.800000,0.900000,0.039408,-0.052660,0.044928,-0.029578
2.160000,0.900000,0.900000,0.030497,-0.041071,0.034369,-0.023423
2.160000,1.000000,0.900000,0.023671,-0.032010,0.026512,-0.018400
2.160000,0.000000,1.000000,0.287929,-0.390097,0.321556,-0.225050
2.160000,0.100000,1.000000,0.224270,-0.303799,0.250524,-0.175209
2.160000,0.200000,1.000000,0.174743,-0.236574,0.195368,-0.136291
2.160000,0.300000,1.000000,0.136242,-0.184198,0.152641,-0.105839
2.160000,0.400000,1.000000,0.106299,-0.143394,0.119495,-0.082042
2.160000,0.500000,1.000000,0.082932,-0.111631,0.093533,-0.063601
2.160000,0.600000,1.000000,0.064622,-0.086928,0.072954,-0.049464
2.160000,0.700000,1.000000,0.050271,-0.067717,0.056636,-0.038635
2.160000,0.800000,1.000000,0.039076,-0.052761,0.043866,-0.030240
2.160000,0.900000,1.000000,0.030384,-0.041105,0.034008,-0.023647
2.160000,1.000000,1.000000,0.023643,-0.032019,0.026422,-0.018456
2.240000,0.000000,0.000000,0.287929,-0.390096,0.321554,-0.225052
2.240000,0.100000,0.000000,0.224268,-0.303794,0.250517,-0.175221
2.240000,0.200000,0.000000,0.174737,-0.236561,0.195347,-0.136326
2.240000,0.300000,0.000000,0.136229,-0.184170,0.152595,-0.105915
2.240000,0.400000,0.000000,0.106278,-0.143351,0.119422,-0.082163
2.240000,0.500000,0.000000,0.082908,-0.111581,0.093448,-0.063743
2.240000,0.600000,0.000000,0.064602,-0.086885,0.072881,-0.049585
2.240000,0.700000,0.000000,0.050258,-0.067689,0.056590,-0.038712
2.240000,0.800000,0.000000,0.039070,-0.052748,0.043845,-0.030275
2.240000,0.900000,0.000000,0.030382,-0.041101,0.034001,-0.023659
2.240000,1.000000,0.000000,0.023643,-0.032017,0.026421,-0.018459
2.240000,0.000000,0.100000,0.287955,-0.390084,0.321638,-0.225005
2.240000,0.100000,0.100000,0.224374,-0.303747,0.250856,-0.175032
2.240000,0.200000,0.100000,0.175050,-0.236423,0.196344,-0.135770
2.240000,0.300000,0.100000,0.136908,-0.183870,0.154753,-0.104713
2.240000,0.400000,0.100000,0.107356,-0.142874,0.122851,-0.080254
2.240000,0.500000,0.100000,0.084167,-0.111024,0.097449,-0.061514
2.240000,0.600000,0.100000,0.065680,-0.086407,0.076310,-0.047675
2.240000,0.700000,0.100000,0.050937,-0.067389,0.058748,-0.037509
2.240000,0.800000,0.100000,0.039384,-0.052609,0.044843,-0.029719
2.240000,0.900000,0.100000,0.030488,-0.041053,0.034340,-0.023471
2.240000,1.000000,0.100000,0.023669,-0.032006,0.026505,-0.018412
2.240000,0.000000,0.200000,0.288024,-0.390054,0.321857,-0.224884
2.240000,0.100000,0.200000,0.224650,-0.303625,0.251734,-0.174543
2.240000,0.200000,0.200000,0.175863,-0.236063,0.198930,-0.134330
2.240000,0.300000,0.200000,0.138667,-0.183092,0.160346,-0.101598
2.240000,0.400000,0.200000,0.110151,-0.141638,0.131737,-0.075304
2.240000,0.500000,0.200000,0.087427,-0.109581,0.107818,-0.055739
2.240000,0.600000,0.200000,0.068474,-0.085171,0.085196,-0.042725
2.240000,0.700000,0.200000,0.052696,-0.066611,0.064341,-0.034394
2.240000,0.800000,0.200000,0.040197,-0.052250,0.047428,-0.028279
2.240000,0.900000,0.200000,0.030764,-0.040931,0.035218,-0.022982
2.240000,1.000000,0.200000,0.023738,-0.031975,0.026724,-0.018290
2.240000,0.000000,0.300000,0.288146,-0.390000,0.322243,-0.224669
2.240000,0.100000,0.300000,0.225136,-0.303410,0.253280,-0.173682
2.240000,0.200000,0.300000,0.177295,-0.235430,0.203484,-0.131794
2.240000,0.300000,0.300000,0.141764,-0.181722,0.170197,-0.096111
2.240000,0.400000,0.300000,0.115072,-0.139461,0.147387,-0.066586
2.240000,0.500000,0.300000,0.093169,-0.107041,0.126080,-0.045566
2.240000,0.600000,0.300000,0.073395,-0.082994,0.100847,-0.034008
2.240000,0.700000,0.300000,0.055793,-0.065241,0.074192,-0.028907
2.240000,0.800000,0.300000,0.041629,-0.051616,0.051982,-0.025743
2.240000,0.900000,0.300000,0.031251,-0.040716,0.036764,-0.022121
2.240000,1.000000,0.300000,0.023859,-0.031922,0.027109,-0.018075
2.240000,0.000000,0.400000,0.288278,-0.389941,0.322665,-0.224434
2.240000,0.100000,0.400000,0.225669,-0.303175,0.254973,-0.172739
2.240000,0.200000,0.400000,0.178863,-0.234736,0.208470,-0.129016
2.240000,0.300000,0.400000,0.145156,-0.180221,0.180983,-0.090103
2.240000,0.400000,0.400000,0.120460,-0.137076,0.164524,-0.057041
2.240000,0.500000,0.400000,0.099457,-0.104258,0.146075,-0.034429
2.240000,0.600000,0.400000,0.078784,-0.080610,0.117983,-0.024463
2.240000,0.700000,0.400000,0.059185,-0.063740,0.084977,-0.022900
2.240000,0.800000,0.400000,0.043196,-0.050923,0.056968,-0.022965
2.240000,0.900000,0.400000,0.031783,-0.040481,0.038456,-0.021178
2.240000,1.000000,0.400000,0.023992,-0.031863,0.027531,-0.017840
2.240000,0.000000,0.500000,0.288338,-0.389915,0.322855,-0.224328
2.240000,0.100000,0.500000,0.225908,-0.303069,0.255735,-0.172314
2.240000,0.200000,0.500000,0.179569,-0.234423,0.210714,-0.127766
2.240000,0.300000,0.500000,0.146683,-0.179546,0.185839,-0.087398
2.240000,0.400000,0.500000,0.122886,-0.136002,0.172239,-0.052744
2.240000,0.500000,0.500000,0.102288,-0.103006,0.155079,-0.029414
2.240000,0.600000,0.500000,0.081211,-0.079537,0.125699,-0.020165
2.240000,0.700000,0.500000,0.060712,-0.063064,0.089834,-0.020194
2.240000,0.800000,0.500000,0.043902,-0.050610,0.059213,-0.021715
2.240000,0.900000,0.500000,0.032023,-0.040375,0.039219,-0.020753
2.240000,1.000000,0.500000,0.024052,-0.031836,0.027722,-0.017734
2.240000,0.000000,0.600000,0.288278,-0.389941,0.322665,-0.224434
2.240000,0.100000,0.600000,0.225669,-0.303175,0.254973,-0.172739
2.240000,0.200000,0.600000,0.178863,-0.234736,0.208470,-0.129016
2.240000,0.300000,0.600000,0.145156,-0.180221,0.180983,-0.090103
2.240000,0.400000,0.600000,0.120460,-0.137076,0.164524,-0.057041
2.240000,0.500000,0.600000,0.099457,-0.104258,0.146075,-0.034429
2.240000,0.600000,0.600000,0.078784,-0.080610,0.117983,-0.024463
2.240000,0.700000,0.600000,0.059185,-0.063740,0.084977,-0.022900
2.240000,0.800000,0.600000,0.043196,-0.050923,0.056968,-0.022965
2.240000,0.900000,0.600000,0.031783,-0.040481,0.038456,-0.021178
2.240000,1.000000,0.600000,0.023992,-0.031863,0.027531,-0.017840
2.240000,0.000000,0.700000,0.288146,-0.390000,0.322243,-0.224669
2.240000,0.100000,0.700000,0.225136,-0.303410,0.253280,-0.173682
2.240000,0.200000,0.700000,0.177295,-0.235430,0.203484,-0.131794
2.240000,0.300000,0.700000,0.141764,-0.181722,0.170197,-0.096111
2.240000,0.400000,0.700000,0.115072,-0.139461,0.147387,-0.066586
2.240000,0.500000,0.700000,0.093169,-0.107041,0.126080,-0.045566
2.240000,0.600000,0.700000,0.073395,-0.082994,0.100847,-0.034008
2.240000,0.700000,0.700000,0.055793,-0.065241,0.074192,-0.028907
2.240000,0.800000,0.700000,0.041629,-0.051616,0.051982,-0.025743
2.240000,0.900000,0.700000,0.031251,-0.040716,0.036764,-0.022121
2.240000,1.000000,0.700000,0.023859,-0.031922,0.027109,-0.018075
2.240000,0.000000,0.800000,0.288024,-0.390054,0.321857,-0.224884
2.240000,0.100000,0.800000,0.224650,-0.303625,0.251734,-0.174543
2.240000,0.200000,0.800000,0.175863,-0.236063,0.198930,-0.134330
2.240000,0.300000,0.800000,0.138667,-0.183092,0.160346,-0.101598
2.240000,0.400000,0.800000,0.110151,-0.141638,0.131737,-0.075304
2.240000,0.500000,0.800000,0.087427,-0.109581,0.107818,-0.055739
2.240000,0.600000,0.800000,0.068474,-0.085171,0.085196,-0.042725
2.240000,0.700000,0.800000,0.052696,-0.066611,0.064341,-0.034394
2.240000,0.800000,0.800000,0.040197,-0.052250,0.047428,-0.028279
2.240000,0.900000,0.800000,0.030764,-0.040931,0.035218,-0.022982
2.240000,1.000000,0.800000,0.023738,-0.031975,0.026724,-0.018290
2.240000,0.000000,0.900000,0.287955,-0.390084,0.321638,-0.225005
2.240000,0.100000,0.900000,0.224374,-0.303747,0.250856,-0.175032
2.240000,0.200000,0.900000,0.175050,-0.236423,0.196344,-0.135770
2.240000,0.300000,0.900000,0.136908,-0.183870,0.154753,-0.104713
2.240000,0.400000,0.900000,0.107356,-0.142874,0.122851,-0.080254
2.240000,0.500000,0.900000,0.084167,-0.111024,0.097449,-0.061514
2.240000,0.600000,0.900000,0.065680,-0.086407,0.076310,-0.047675
2.240000,0.700000,0.900000,0.050937,-0.067389,0.058748,-0.037509
2.240000,0.800000,0.900000,0.039384,-0.052609,0.044843,-0.029719
2.240000,0.900000,0.900000,0.030488,-0.041053,0.034340,-0.023471
2.240000,1.000000,0.900000,0.023669,-0.032006,0.026505,-0.018412
2.240000,0.000000,1.000000,0.287929,-0.390096,0.321554,-0.225052
2.240000,0.100000,1.000000,0.224268,-0.303794,0.250517,-0.175221
2.240000,0.200000,1.000000,0.174737,-0.236561,0.195347,-0.136326
2.240000,0.300000,1.000000,0.136229,-0.184170,0.152595,-0.105915
2.240000,0.400000,1.000000,0.106278,-0.143351,0.119422,-0.082163
2.240000,0.500000,1.000000,0.082908,-0.111581,0.093448,-0.063743
2.240000,0.600000,1.000000,0.064602,-0.086885,0.072881,-0.049585
2.240000,0.700000,1.000000,0.050258,-0.067689,0.056590,-0.038712
2.240000,0.800000,1.000000,0.039070,-0.052748,0.043845,-0.030275
2.240000,0.900000,1.000000,0.030382,-0.041101,0.034001,-0.023659
2.240000,1.000000,1.000000,0.023643,-0.032017,0.026421,-0.018459
2.320000,0.000000,0.000000,0.287928,-0.390095,0.321552,-0.225055
2.320000,0.100000,0.000000,0.224266,-0.303791,0.250510,-0.175231
2.320000,0.200000,0.000000,0.174732,-0.236551,0.195325,-0.136358
2.320000,0.300000,0.000000,0.136219,-0.184148,0.152549,-0.105983
2.320000,0.400000,0.000000,0.106261,-0.143315,0.119348,-0.082272
2.320000,0.500000,0.000000,0.082889,-0.111538,0.093362,-0.063869
2.320000,0.600000,0.000000,0.064585,-0.086848,0.072808,-0.049693
2.320000,0.700000,0.000000,0.050248,-0.067667,0.056543,-0.038780
2.320000,0.800000,0.000000,0.039065,-0.052738,0.043824,-0.030307
2.320000,0.900000,0.000000,0.030380,-0.041097,0.033994,-0.023670
2.320000,1.000000,0.000000,0.023642,-0.032017,0.026419,-0.018462
2.320000,0.000000,0.100000,0.287954,-0.390081,0.321631,-0.225016
2.320000,0.100000,0.100000,0.224368,-0.303733,0.250827,-0.175075
2.320000,0.200000,0.100000,0.175031,-0.236380,0.196259,-0.135897
2.320000,0.300000,0.100000,0.136866,-0.183778,0.154568,-0.104986
2.320000,0.400000,0.100000,0.107290,-0.142728,0.122556,-0.080687
2.320000,0.500000,0.100000,0.084089,-0.110854,0.097105,-0.062020
2.320000,0.600000,0.100000,0.065613,-0.086262,0.076015,-0.048109
2.320000,0.700000,0.100000,0.050895,-0.067297,0.058562,-0.037782
2.320000,0.800000,0.100000,0.039364,-0.052567,0.044757,-0.029845
2.320000,0.900000,0.100000,0.030482,-0.041039,0.034311,-0.023513
2.320000,1.000000,0.100000,0.023668,-0.032002,0.026498,-0.018423
2.320000,0.000000,0.200000,0.288019,-0.390043,0.321836,-0.224915
2.320000,0.100000,0.200000,0.224631,-0.303583,0.251648,-0.174669
2.320000,0.200000,0.200000,0.175806,-0.235938,0.198677,-0.134702
2.320000,0.300000,0.200000,0.138543,-0.182822,0.159800,-0.102401
2.320000,0.400000,0.200000,0.109954,-0.141209,0.130869,-0.076580
2.320000,0.500000,0.200000,0.087198,-0.109080,0.106805,-0.057228
2.320000,0.600000,0.200000,0.068278,-0.084742,0.084328,-0.044002
2.320000,0.700000,0.200000,0.052572,-0.066341,0.063795,-0.035198
2.320000,0.800000,0.200000,0.040140,-0.052125,0.047176,-0.028651
2.320000,0.900000,0.200000,0.030745,-0.040889,0.035132,-0.023108
2.320000,1.000000,0.200000,0.023733,-0.031965,0.026702,-0.018322
2.320000,0.000000,0.300000,0.288135,-0.389977,0.322197,-0.224737
2.320000,0.100000,0.300000,0.225094,-0.303318,0.253094,-0.173955
2.320000,0.200000,0.300000,0.177172,-0.235159,0.202937,-0.132597
2.320000,0.300000,0.300000,0.141497,-0.181137,0.169015,-0.097849
2.320000,0.400000,0.300000,0.114647,-0.138531,0.145509,-0.069348
2.320000,0.500000,0.300000,0.092674,-0.105957,0.123888,-0.048788
2.320000,0.600000,0.300000,0.072971,-0.082065,0.098969,-0.036769
2.320000,0.700000,0.300000,0.055526,-0.064656,0.073010,-0.030645
2.320000,0.800000,0.300000,0.041505,-0.051346,0.051436,-0.026546
2.320000,0.900000,0.300000,0.031209,-0.040624,0.036578,-0.022393
2.320000,1.000000,0.300000,0.023849,-0.031899,0.027063,-0.018143
2.320000,0.000000,0.400000,0.288262,-0.389905,0.322591,-0.224542
2.320000,0.100000,0.400000,0.225602,-0.303029,0.254678,-0.173172
2.320000,0.200000,0.400000,0.178667,-0.234306,0.207601,-0.130293
2.320000,0.300000,0.400000,0.144731,-0.179292,0.179104,-0.092864
2.320000,0.400000,0.400000,0.119785,-0.135601,0.161539,-0.061429
2.320000,0.500000,0.400000,0.098669,-0.102535,0.142593,-0.039549
2.320000,0.600000,0.400000,0.078109,-0.079133,0.114998,-0.028851
2.320000,0.700000,0.400000,0.058760,-0.062811,0.083099,-0.025661
2.320000,0.800000,0.400000,0.043000,-0.050493,0.056100,-0.024242
2.320000,0.900000,0.400000,0.031716,-0.040335,0.038162,-0.021611
2.320000,1.000000,0.400000,0.023975,-0.031827,0.027458,-0.017948
2.320000,0.000000,0.500000,0.288319,-0.389873,0.322769,-0.224454
2.320000,0.100000,0.500000,0.225831,-0.302898,0.255391,-0.172820
2.320000,0.200000,0.500000,0.179340,-0.233922,0.209701,-0.129256
2.320000,0.300000,0.500000,0.146187,-0.178461,0.183647,-0.090620
2.320000,0.400000,0.500000,0.122099,-0.134281,0.168757,-0.057863
2.320000,0.500000,0.500000,0.101369,-0.100995,0.151015,-0.035388
2.320000,0.600000,0.500000,0.080423,-0.077813,0.122216,-0.025285
2.320000,0.700000,0.500000,0.060216,-0.061980,0.087642,-0.023417
2.320000,0.800000,0.500000,0.043673,-0.050109,0.058200,-0.023204
2.320000,0.900000,0.500000,0.031945,-0.040204,0.038875,-0.021259
2.320000,1.000000,0.500000,0.024032,-0.031794,0.027636,-0.017861
2.320000,0.000000,0.600000,0.288262,-0.389905,0.322591,-0.224542
2.320000,0.100000,0.600000,0.225602,-0.303029,0.254678,-0.173172
2.320000,0.200000,0.600000,0.178667,-0.234306,0.207601,-0.130293
2.320000,0.300000,0.600000,0.144731,-0.179292,0.179104,-0.092864
2.320000,0.400000,0.600000,0.119785,-0.135601,0.161539,-0.061429
2.320000,0.500000,0.600000,0.098669,-0.102535,0.142593,-0.039549
2.320000,0.600000,0.600000,0.078109,-0.079133,0.114998,-0.028851
2.320000,0.700000,0.600000,0.058760,-0.062811,0.083099,-0.025661
2.320000,0.800000,0.600000,0.043000,-0.050493,0.056100,-0.024242
2.320000,0.900000,0.600000,0.031716,-0.040335,0.038162,-0.021611
2.320000,1.000000,0.600000,0.023975,-0.031827,0.027458,-0.017948
2.320000,0.000000,0.700000,0.288135,-0.389977,0.322197,-0.224737
2.320000,0.100000,0.700000,0.225094,-0.303318,0.253094,-0.173955
2.320000,0.200000,0.700000,0.177172,-0.235159,0.202937,-0.132597
2.320000,0.300000,0.700000,0.141497,-0.181137,0.169015,-0.097849
2.320000,0.400000,0.700000,0.114647,-0.138531,0.145509,-0.069348
2.320000,0.500000,0.700000,0.092674,-0.105957,0.123888,-0.048788
2.320000,0.600000,0.700000,0.072971,-0.082065,0.098969,-0.036769
2.320000,0.700000,0.700000,0.055526,-0.064656,0.073010,-0.030645
2.320000,0.800000,0.700000,0.041505,-0.051346,0.051436,-0.026546
2.320000,0.900000,0.700000,0.031209,-0.040624,0.036578,-0.022393
2.320000,1.000000,0.700000,0.023849,-0.031899,0.027063,-0.018143
2.320000,0.000000,0.800000,0.288019,-0.390043,0.321836,-0.224915
2.320000,0.100000,0.800000,0.224631,-0.303583,0.251648,-0.174669
2.320000,0.200000,0.800000,0.175806,-0.235938,0.198677,-0.134702
2.320000,0.300000,0.800000,0.138543,-0.182822,0.159800,-0.102401
2.320000,0.400000,0.800000,0.109954,-0.141209,0.130869,-0.076580
2.320000,0.500000,0.800000,0.087198,-0.109080,0.106805,-0.057228
2.320000,0.600000,0.800000,0.068278,-0.084742,0.084328,-0.044002
2.320000,0.700000,0.800000,0.052572,-0.066341,0.063795,-0.035198
2.320000,0.800000,0.800000,0.040140,-0.052125,0.047176,-0.028651
2.320000,0.900000,0.800000,0.030745,-0.040889,0.035132,-0.023108
2.320000,1.000000,0.800000,0.023733,-0.031965,0.026702,-0.018322
2.320000,0.000000,0.900000,0.287954,-0.390081,0.321631,-0.225016
2.320000,0.100000,0.900000,0.224368,-0.303733,0.250827,-0.175075
2.320000,0.200000,0.900000,0.175031,-0.236380,0.196259,-0.135897
2.320000,0.300000,0.900000,0.136866,-0.183778,0.154568,-0.104986
2.320000,0.400000,0.900000,0.107290,-0.142728,0.122556,-0.080687
2.320000,0.500000,0.900000,0.084089,-0.110854,0.097105,-0.062020
2.320000,0.600000,0.900000,0.065613,-0.086262,0.076015,-0.048109
2.320000,0.700000,0.900000,0.050895,-0.067297,0.058562,-0.037782
2.320000,0.800000,0.900000,0.039364,-0.052567,0.044757,-0.029845
2.320000,0.900000,0.900000,0.030482,-0.041039,0.034311,-0.023513
2.320000,1.000000,0.900000,0.023668,-0.032002,0.026498,-0.018423
2.320000,0.000000,1.000000,0.287928,-0.390095,0.321552,-0.225055
2.320000,0.100000,1.000000,0.224266,-0.303791,0.250510,-0.175231
2.320000,0.200000,1.000000,0.174732,-0.236551,0.195325,-0.136358
2.320000,0.300000,1.000000,0.136219,-0.184148,0.152549,-0.105983
2.320000,0.400000,1.000000,0.106261,-0.143315,0.119348,-0.082272
2.320000,0.500000,1.000000,0.082889,-0.111538,0.093362,-0.063869
2.320000,0.600000,1.000000,0.064585,-0.086848,0.072808,-0.049693
2.320000,0.700000,1.000000,0.050248,-0.067667,0.056543,-0.038780
2.320000,0.800000,1.000000,0.039065,-0.052738,0.043824,-0.030307
2.320000,0.900000,1.000000,0.030380,-0.041097,0.033994,-0.023670
2.320000,1.000000,1.000000,0.023642,-0.032017,0.026419,-0.018462
2.400000,0.000000,0.000000,0.287928,-0.390094,0.321550,-0.225058
2.400000,0.100000,0.000000,0.224265,-0.303788,0.250503,-0.175241
2.400000,0.200000,0.000000,0.174728,-0.236542,0.195304,-0.136385
2.400000,0.300000,0.000000,0.136210,-0.184129,0.152503,-0.106044
2.400000,0.400000,0.000000,0.106248,-0.143285,0.119275,-0.082367
2.400000,0.500000,0.000000,0.082873,-0.111503,0.093276,-0.063981
2.400000,0.600000,0.000000,0.064572,-0.086818,0.072734,-0.049789
2.400000,0.700000,0.000000,0.050240,-0.067648,0.056497,-0.038840
2.400000,0.800000,0.000000,0.039061,-0.052729,0.043802,-0.030334
2.400000,0.900000,0.000000,0.030379,-0.041094,0.033987,-0.023679
2.400000,1.000000,0.000000,0.023642,-0.032016,0.026417,-0.018464
2.400000,0.000000,0.100000,0.287952,-0.390078,0.321624,-0.225026
2.400000,0.100000,0.100000,0.224362,-0.303721,0.250798,-0.175113
2.400000,0.200000,0.100000,0.175015,-0.236345,0.196173,-0.136008
2.400000,0.300000,0.100000,0.136832,-0.183702,0.154383,-0.105228
2.400000,0.400000,0.100000,0.107236,-0.142608,0.122262,-0.081071
2.400000,0.500000,0.100000,0.084026,-0.110713,0.096762,-0.062468
2.400000,0.600000,0.100000,0.065560,-0.086141,0.075721,-0.048493
2.400000,0.700000,0.100000,0.050862,-0.067221,0.058377,-0.038024
2.400000,0.800000,0.100000,0.039349,-0.052532,0.044672,-0.029957
2.400000,0.900000,0.100000,0.030477,-0.041027,0.034282,-0.023551
2.400000,1.000000,0.100000,0.023666,-0.031999,0.026490,-0.018432
